train_noise,depth,mlp_ratio,params,accuracy,auc_mean,auc_ci_low,auc_ci_high,precision,recall,f1
0.2,16,6.0,9507658,48.16,89.46686713172981,89.45652454672938,89.47720971673024,54.263646992647566,48.16,48.42703735047535
0.25,16,6.0,9507658,50.4,90.34313764436463,90.33297912249897,90.35329616623031,56.58195549392776,50.4,50.838814724598706
0.3,16,6.0,9507658,46.58,87.91825746627671,87.90668492951448,87.92983000303894,48.475587245098744,46.57999999999999,46.33423949226366
0.35,16,6.0,9507658,48.120000000000005,88.381275525647,88.36991131458454,88.39263973670944,49.96552529571892,48.120000000000005,47.788731904657205
0.4,16,6.0,9507658,45.16,87.02325466654506,87.01113095630862,87.03537837678151,49.34051499142744,45.16,45.268611540482596
0.0,2,0.5,396682,67.28,94.99492257773954,94.98797606312598,95.0018690923531,66.9904596565117,67.28,66.96736723854634
0.05,2,0.5,396682,65.81,94.86655759070126,94.85922675088177,94.87388843052075,67.91254137351183,65.80999999999999,65.7571780649458
0.1,2,0.5,396682,57.809999999999995,93.01961240026154,93.01130584896374,93.02791895155931,63.19641385566504,57.81,57.934353910561086
0.15,2,0.5,396682,49.480000000000004,90.79842182599332,90.78912144325638,90.80772220873024,59.89778151719172,49.48,49.30219863339998
0.2,2,0.5,396682,49.43,90.16128931591763,90.15136112057195,90.17121751126331,56.064638453716434,49.43000000000001,49.393569561645236
0.25,2,0.5,396682,44.269999999999996,88.09720702299849,88.08594757412826,88.10846647186872,51.37940646509453,44.269999999999996,43.70084671340291
0.3,2,0.5,396682,42.059999999999995,87.08393734124033,87.07174350715617,87.0961311753245,49.422120797713475,42.06,41.580475654795954
0.35,2,0.5,396682,44.09,87.12822144353322,87.11695173707102,87.13949114999541,48.37086878289254,44.09,43.717708609368
0.4,2,0.5,396682,44.1,86.83831394416833,86.82631002624382,86.85031786209285,47.28979649239003,44.099999999999994,43.7151836575495
0.45,2,0.5,396682,44.87,86.46692721723507,86.45459809981728,86.47925633465286,46.33728630656614,44.87,44.00285826037857
0.0,2,1.0,470602,68.97,95.5209014322085,95.51449615935495,95.52730670506206,68.71370731288702,68.97,68.69031135687413
0.05,2,1.0,470602,67.41,95.16874425964808,95.16184043130703,95.17564808798915,68.23189979723001,67.41000000000001,67.42460415931298
0.1,2,1.0,470602,57.940000000000005,93.35114417784727,93.34323225899949,93.35905609669506,63.74225506112585,57.940000000000005,57.663272580922055
0.15,2,1.0,470602,52.59,91.70909487217035,91.70006603682361,91.71812370751711,60.96169132668552,52.58999999999999,52.52552899150007
0.2,2,1.0,470602,47.47,89.90250577092293,89.89226442885598,89.91274711298986,55.70941967097747,47.470000000000006,47.14797480383357
0.25,2,1.0,470602,44.2,88.2549857874388,88.24368176659928,88.26628980827832,53.67484166024823,44.2,43.83581256240494
0.3,2,1.0,470602,44.68,88.05176547389773,88.04051013909354,88.0630208087019,51.15806915114342,44.68,44.270042208351235
0.35,2,1.0,470602,45.33,87.65489314710759,87.64314226829923,87.66664402591593,49.51521121629357,45.32999999999999,45.36762509673981
0.4,2,1.0,470602,44.68,87.46781419573547,87.4564624768508,87.47916591462014,49.09742388706033,44.68,44.35234805352102
0.45,2,1.0,470602,42.64,85.51919040765847,85.50685871013934,85.5315221051776,45.21481252455921,42.64,42.42909301612269
0.0,2,1.5,544522,71.63000000000001,96.15163531348013,96.14565468247027,96.15761594449,71.38829163690103,71.63000000000001,71.43995492739438
0.05,2,1.5,544522,67.53,95.25688504162466,95.25019478090164,95.26357530234768,69.05910285384239,67.53,67.59105393131786
0.1,2,1.5,544522,57.199999999999996,93.00541557778999,92.99677743613756,93.0140537194424,63.11815893320802,57.2,57.277346482699045
0.15,2,1.5,544522,53.449999999999996,91.84940693806679,91.84049035394037,91.8583235221932,60.41172119503722,53.45000000000001,53.51173125244847
0.2,2,1.5,544522,45.16,89.26587135607238,89.25507254139178,89.27667017075296,56.97992712811546,45.15999999999999,44.49989165963545
0.25,2,1.5,544522,46.57,88.99865566461635,88.98745727519938,89.00985405403333,53.32842093003871,46.57,46.877181110616796
0.3,2,1.5,544522,44.5,88.06338759319856,88.05201689748834,88.07475828890875,51.32513567796361,44.5,44.058727748047275
0.35,2,1.5,544522,45.71,87.62538665443255,87.61351970376809,87.637253605097,49.01463925570542,45.709999999999994,45.54661381799764
0.4,2,1.5,544522,44.89,87.00700978482382,86.99484167751955,87.01917789212808,47.61980293971802,44.88999999999999,44.877600220074704
0.45,2,1.5,544522,42.64,85.99712399113947,85.98476574709952,86.00948223517943,45.237658770684064,42.63999999999999,42.12821535979667
0.0,2,2.0,618442,71.31,95.8790461820334,95.87277691145648,95.88531545261031,71.10798869712724,71.31,71.1284815584537
0.05,2,2.0,618442,67.49000000000001,95.29662325900028,95.28996025483649,95.30328626316407,68.46219286939899,67.49000000000001,67.36127343447052
0.1,2,2.0,618442,59.519999999999996,93.65146057224226,93.64324065836026,93.65968048612426,65.27280214772742,59.519999999999996,59.714842671448466
0.15,2,2.0,618442,52.019999999999996,91.47200928364076,91.46288679546853,91.481131771813,60.556061141296055,52.019999999999996,51.81382171599764
0.2,2,2.0,618442,47.06,89.51736842474033,89.50668887547484,89.52804797400582,55.08326042465595,47.059999999999995,46.70247871105405
0.25,2,2.0,618442,47.9,88.99702801063377,88.98653605470138,89.00751996656618,52.56793475745711,47.900000000000006,47.76051392154456
0.3,2,2.0,618442,46.839999999999996,88.59485906538916,88.58322056278116,88.60649756799714,51.52753861608179,46.84,46.790633842226946
0.35,2,2.0,618442,45.08,87.79104549141691,87.77943587498372,87.8026551078501,50.04725593689889,45.08,44.76751633872384
0.4,2,2.0,618442,46.410000000000004,87.62243111387245,87.61080855288982,87.6340536748551,49.547238057161195,46.40999999999999,46.08899688288141
0.45,2,2.0,618442,45.190000000000005,86.7080231594196,86.69562686274939,86.72041945608981,46.42513070482416,45.190000000000005,44.83087073513996
0.0,2,2.5,692362,71.38,96.09931952103393,96.09320657635124,96.10543246571663,71.21623442494416,71.38,71.16325796786987
0.05,2,2.5,692362,69.98,95.80947054160953,95.8029941835797,95.81594689963936,70.99839066397186,69.98,69.9905525708945
0.1,2,2.5,692362,59.709999999999994,93.56078716234265,93.5526627301313,93.56891159455401,64.72142688080649,59.709999999999994,59.64600996414635
0.15,2,2.5,692362,53.239999999999995,91.6580559494483,91.6487395928202,91.66737230607637,60.251761621698776,53.239999999999995,53.318660597296166
0.2,2,2.5,692362,48.67,89.73199885430544,89.72137627022227,89.74262143838864,57.22017585936931,48.67,48.79488994174373
0.25,2,2.5,692362,44.55,87.96773586038047,87.95681599813446,87.97865572262648,53.42532450827366,44.54999999999999,43.55529046793553
0.3,2,2.5,692362,44.74,88.3268023355272,88.31594344685315,88.33766122420127,52.39139642977768,44.74,44.378416026353015
0.35,2,2.5,692362,45.050000000000004,87.56626965131758,87.55468160706043,87.57785769557475,49.89065974354972,45.050000000000004,44.6456582501671
0.4,2,2.5,692362,45.06,87.07364178879291,87.06154092944261,87.08574264814321,47.451840847708674,45.06,44.50599791188736
0.45,2,2.5,692362,43.94,86.50572533519988,86.4930532897606,86.51839738063916,46.13051641384745,43.94,43.44102145464562
0.0,2,3.0,766282,68.81,95.36671034234287,95.35997835676122,95.37344232792451,68.67673914875971,68.81,68.56823715221181
0.05,2,3.0,766282,68.53,95.56305181777998,95.55658535069405,95.5695182848659,70.11009161632711,68.53,68.66092632273106
0.1,2,3.0,766282,59.97,93.65277490453195,93.64453745588906,93.66101235317484,65.07105304801148,59.97000000000001,59.92628629454184
0.15,2,3.0,766282,50.67,91.12659879553091,91.11714144490499,91.13605614615685,59.832072069907014,50.67,50.52031521199718
0.2,2,3.0,766282,47.599999999999994,89.76103533546802,89.7504938631523,89.77157680778373,56.37288080394567,47.59999999999999,47.47952989481921
0.25,2,3.0,766282,48.449999999999996,89.32262147194713,89.31187446122796,89.3333684826663,54.17667581989767,48.45,48.257342641053285
0.3,2,3.0,766282,47.760000000000005,88.80253220143499,88.79164744303819,88.8134169598318,51.98796965620849,47.76,47.718614934122115
0.35,2,3.0,766282,45.2,87.42337613473184,87.41141880223543,87.43533346722823,49.14626566784108,45.199999999999996,44.797028056943724
0.4,2,3.0,766282,43.84,86.78218184441106,86.76984152493907,86.79452216388304,48.60728974385916,43.84,43.33620546077353
0.45,2,3.0,766282,42.77,86.4490800231708,86.43626031146499,86.46189973487658,45.839925141380164,42.77,41.93817087533169
0.0,2,3.5,840202,73.87,96.60521879141221,96.59952130521094,96.61091627761347,73.7595787054369,73.87,73.7126143573947
0.05,2,3.5,840202,68.43,95.560012101294,95.55357085900191,95.5664533435861,69.99820697954779,68.43,68.50093227459585
0.1,2,3.5,840202,59.919999999999995,93.64620370508895,93.63819978716195,93.65420762301595,65.82129745683415,59.919999999999995,59.98959439696334
0.15,2,3.5,840202,53.15,91.60764011342292,91.59832088582752,91.61695934101832,60.93789854936964,53.15,53.09534417423698
0.2,2,3.5,840202,51.04,90.30022047807284,90.29049456294186,90.30994639320383,56.34690033597302,51.04,51.000809459568444
0.25,2,3.5,840202,45.26,87.47094277970913,87.45940265439432,87.48248290502396,52.58219330924244,45.260000000000005,45.21679431318553
0.3,2,3.5,840202,44.05,87.71903744582396,87.7072470023274,87.73082788932051,51.57253506965203,44.05,43.83855600444235
0.35,2,3.5,840202,46.85,88.26124592594081,88.25005710098804,88.27243475089358,51.575800831106974,46.849999999999994,46.80011987532591
0.4,2,3.5,840202,43.93,86.35816596059345,86.3460911620834,86.3702407591035,47.039697668480265,43.93,43.243074488096376
0.45,2,3.5,840202,44.03,86.89097130835488,86.87868952932875,86.903253087381,47.89676168511863,44.029999999999994,43.3792491964165
0.0,2,4.0,914122,71.22,96.02065775902871,96.01464476414094,96.02667075391648,71.04453261195698,71.22,71.03094047146568
0.05,2,4.0,914122,67.43,95.44040545589161,95.43377168213719,95.44703922964602,69.29445086062829,67.43,67.41899639956223
0.1,2,4.0,914122,60.51,93.74269643425033,93.73470174061856,93.75069112788209,64.98839286985685,60.51,60.404410976929235
0.15,2,4.0,914122,53.11,91.68510355468402,91.67618553547081,91.69402157389723,61.77175706334238,53.11,52.846823607505875
0.2,2,4.0,914122,47.699999999999996,89.49657630255614,89.48605447107177,89.50709813404049,57.58076127975485,47.699999999999996,47.34032061386013
0.25,2,4.0,914122,48.86,89.41395904390093,89.40304761953165,89.4248704682702,54.61221162746273,48.86000000000001,48.83727129162139
0.3,2,4.0,914122,44.55,87.77699284409948,87.76509412363647,87.7888915645625,51.02616784298461,44.55,44.51375681503975
0.35,2,4.0,914122,46.58,87.69371430368423,87.68193388711106,87.70549472025742,49.09553429433681,46.57999999999999,46.242840828717455
0.4,2,4.0,914122,43.16,86.72894691765809,86.7166285554675,86.74126527984869,48.80906014520841,43.16,42.95465524146098
0.45,2,4.0,914122,45.03,86.69761100752706,86.68516608927004,86.71005592578408,46.68127552217886,45.03,44.1964258988835
0.0,2,4.5,988042,72.07000000000001,96.26708048308501,96.26092565551235,96.27323531065767,71.97783308598426,72.07000000000001,71.96846168345814
0.05,2,4.5,988042,65.49000000000001,94.70277567621692,94.69546280238511,94.71008855004874,67.03763342785798,65.49,65.51997396484163
0.1,2,4.5,988042,58.919999999999995,93.50394805294158,93.49609145102514,93.51180465485804,64.76664154922618,58.919999999999995,58.83505942822359
0.15,2,4.5,988042,54.63,91.86761263312495,91.85841711902243,91.87680814722748,60.96491018777035,54.63,54.8551920344442
0.2,2,4.5,988042,48.93,90.16230724097618,90.1523721405431,90.17224234140927,56.38045875910669,48.92999999999999,48.60895143891102
0.25,2,4.5,988042,47.19,88.84693484156121,88.83588561113815,88.85798407198426,53.36613901976068,47.190000000000005,46.88366369378417
0.3,2,4.5,988042,43.13,87.68121265084845,87.66983965999461,87.6925856417023,52.45619673181181,43.129999999999995,42.90504015873762
0.35,2,4.5,988042,43.59,86.9585748708849,86.94631348784979,86.97083625392,49.42758110978707,43.59,43.285679899421964
0.4,2,4.5,988042,44.05,86.81668070831142,86.80460606837825,86.8287553482446,47.95191189304112,44.05,43.667446044265574
0.45,2,4.5,988042,44.09,86.2862889240402,86.27390293080862,86.29867491727178,45.36292306750469,44.089999999999996,43.85037561444049
0.0,2,5.0,1061962,72.64,96.47995300407334,96.47429076142032,96.48561524672635,72.51640398456594,72.64,72.4851614759627
0.05,2,5.0,1061962,68.97999999999999,95.61706179109044,95.61042343399303,95.62370014818785,70.29014891548506,68.97999999999999,68.97907330339524
0.1,2,5.0,1061962,57.57,92.93480763778122,92.92634253248997,92.94327274307248,62.96539061414392,57.57,57.79543017511942
0.15,2,5.0,1061962,55.03,92.12269230790983,92.11369734684564,92.131687268974,60.80825990694502,55.030000000000015,55.30673992288796
0.2,2,5.0,1061962,47.22,89.4680052028975,89.45731064716543,89.47869975862957,55.83393033000994,47.220000000000006,47.24439673771593
0.25,2,5.0,1061962,48.3,89.24752241867805,89.23672248329355,89.25832235406254,54.461453692491325,48.3,48.64461149814751
0.3,2,5.0,1061962,45.0,88.32274797115846,88.31114396411515,88.33435197820178,52.22766767778489,45.0,44.89888438219866
0.35,2,5.0,1061962,44.12,87.04580708549979,87.03441932813118,87.05719484286841,48.49466084063451,44.12,43.694623062956786
0.4,2,5.0,1061962,43.9,86.38328411784325,86.3711253983518,86.39544283733468,45.88794466049221,43.900000000000006,43.461928806798525
0.45,2,5.0,1061962,42.74,86.02850792052925,86.01633311263726,86.04068272842125,46.0928474112335,42.74,42.17966626634752
0.0,2,5.5,1135882,66.0,94.77342795049348,94.76623803750714,94.78061786347983,65.84442425457004,65.99999999999999,65.69361156287762
0.05,2,5.5,1135882,67.86999999999999,95.35269786909744,95.34586550088294,95.35953023731194,69.42043334689993,67.86999999999999,67.82666634786251
0.1,2,5.5,1135882,58.86,93.00840820344185,92.99995072231056,93.01686568457312,64.78769597967118,58.860000000000014,59.23629592847446
0.15,2,5.5,1135882,48.91,90.78460975822566,90.77496361487482,90.79425590157648,59.268606375389425,48.91,48.5320299766174
0.2,2,5.5,1135882,44.62,88.93359103115228,88.92279491210299,88.94438715020158,53.42321056250252,44.620000000000005,44.365091394208136
0.25,2,5.5,1135882,46.62,88.76952331151442,88.75862662454337,88.78041999848547,53.04191341339157,46.62,46.21265085211076
0.3,2,5.5,1135882,41.74,86.94351531561989,86.93148232782943,86.95554830341035,49.75504474041892,41.739999999999995,40.95118238353677
0.35,2,5.5,1135882,47.83,88.04192710902942,88.02995605546165,88.05389816259718,49.48461144951632,47.830000000000005,47.22261304849507
0.4,2,5.5,1135882,43.74,86.07472898998667,86.06244379822256,86.08701418175077,45.6388760455592,43.739999999999995,43.476777779356176
0.45,2,5.5,1135882,43.21,86.37777436197915,86.36555760742863,86.38999111652966,45.94807297289198,43.21,41.99395063520324
0.0,2,6.0,1209802,68.42,95.39996041961714,95.39328994886573,95.40663089036856,68.21188795311616,68.42,68.1813669200862
0.05,2,6.0,1209802,64.62,94.65417935950971,94.64659324411696,94.66176547490248,66.97815712018689,64.62,64.62893707549505
0.1,2,6.0,1209802,58.269999999999996,93.17630222500986,93.16823523914425,93.18436921087549,64.06792213790129,58.269999999999996,58.68555391505813
0.15,2,6.0,1209802,50.72,90.76762434160005,90.75792143036729,90.7773272528328,58.586243808835384,50.72,50.853907582429855
0.2,2,6.0,1209802,47.25,89.38759536330609,89.37735314501612,89.39783758159608,54.949926157376616,47.25,47.40288886566059
0.25,2,6.0,1209802,46.98,88.79400433880235,88.78330123736916,88.80470744023553,54.305124376373094,46.98,47.0374864459111
0.3,2,6.0,1209802,43.32,87.04739480907804,87.03519893355755,87.05959068459852,51.079846976996365,43.32,43.15833365840439
0.35,2,6.0,1209802,44.51,86.9252433201358,86.91314628391376,86.93734035635785,47.29260581816176,44.510000000000005,43.72714464048983
0.4,2,6.0,1209802,44.85,86.78742166377863,86.77522425411158,86.79961907344568,46.51377614881045,44.85,44.284579205459416
0.45,2,6.0,1209802,43.02,85.61861106355056,85.60598593902313,85.631236188078,44.62980910444996,43.019999999999996,42.54593559535006
0.0,4,0.5,768970,74.07000000000001,96.76047493558508,96.75499468954398,96.76595518162618,73.94523574400547,74.07000000000001,73.94936760946237
0.05,4,0.5,768970,72.43,96.40904893190239,96.40325146792597,96.41484639587881,73.42314285608968,72.42999999999998,72.51564319156729
0.1,4,0.5,768970,64.42,94.92347553056261,94.91619795679182,94.9307531043334,68.47079592741167,64.42,64.46216371663054
0.15,4,0.5,768970,59.4,93.49043879839607,93.48226174092943,93.49861585586271,64.49230669343254,59.399999999999984,59.65619742118966
0.2,4,0.5,768970,55.26,91.98575518079315,91.97648509696192,91.99502526462437,60.12283218084574,55.26,55.72900199758949
0.25,4,0.5,768970,51.44,90.31267260445698,90.30219578907194,90.32314941984201,56.266156287109666,51.44,51.84384387557209
0.3,4,0.5,768970,50.63999999999999,89.82063246531521,89.81031749605079,89.83094743457966,54.93592617319138,50.63999999999999,50.82072869582915
0.35,4,0.5,768970,48.93,89.0011067210125,88.99009327079163,89.01212017123336,52.27117415083079,48.92999999999999,48.77553882509472
0.4,4,0.5,768970,48.97,88.75966051432911,88.74813768108221,88.77118334757601,52.23658918296351,48.97,49.09138304663421
0.45,4,0.5,768970,48.42,88.37929062988542,88.36755432648147,88.39102693328937,51.228334047621736,48.42000000000001,48.36299915754993
0.0,4,1.0,916810,76.88000000000001,97.22060143334494,97.21551928537079,97.2256835813191,76.73835255774527,76.88,76.75922973284982
0.05,4,1.0,916810,74.05000000000001,96.75170066891448,96.74619002210058,96.7572113157284,74.88707676552652,74.05,74.09949726532675
0.1,4,1.0,916810,66.10000000000001,95.08292185671681,95.07593271529224,95.08991099814138,69.20938685326612,66.10000000000001,66.14332108651037
0.15,4,1.0,916810,60.97,93.79901556773359,93.79105653928112,93.80697459618607,66.09374533293165,60.97,61.10136638146542
0.2,4,1.0,916810,53.23,91.5557468431199,91.54628140026074,91.56521228597909,59.75565276969712,53.23,53.40367864528607
0.25,4,1.0,916810,51.67,91.01730950414121,91.0073432120552,91.02727579622722,58.0815621363148,51.669999999999995,51.83003148740822
0.3,4,1.0,916810,50.449999999999996,90.08901796093392,90.07882230408056,90.09921361778727,55.135049049497354,50.449999999999996,50.54310646966261
0.35,4,1.0,916810,47.07,88.35047265491927,88.33893028501667,88.36201502482189,51.40491352280762,47.07,47.19643732217641
0.4,4,1.0,916810,48.39,88.36308938729185,88.35200681048228,88.37417196410141,50.90595385430727,48.39000000000001,48.55367367552283
0.45,4,1.0,916810,48.699999999999996,88.23977747679822,88.22845245845204,88.25110249514442,50.90106622370529,48.699999999999996,48.648607795411834
0.0,4,1.5,1064650,76.37,97.30193329122554,97.29683313324882,97.30703344920225,76.21144684061616,76.36999999999999,76.23394918955528
0.05,4,1.5,1064650,72.56,96.42551063178317,96.41972014096062,96.4313011226057,73.49734911270356,72.56,72.66850347716574
0.1,4,1.5,1064650,66.32000000000001,95.17052373209297,95.16327220765865,95.1777752565273,69.86431866951054,66.32000000000001,66.26695010160711
0.15,4,1.5,1064650,60.6,93.77327915052426,93.76534456020087,93.78121374084765,65.29676595737173,60.60000000000001,61.03490936283759
0.2,4,1.5,1064650,55.28999999999999,92.24170790963451,92.23272392138038,92.25069189788864,61.488844224441074,55.28999999999999,55.95807028213278
0.25,4,1.5,1064650,53.459999999999994,91.2626108805858,91.25260123707561,91.27262052409598,58.42915159503461,53.459999999999994,53.82605286520209
0.3,4,1.5,1064650,51.1,90.00026168842162,89.98995723983592,90.0105661370073,54.80646811411709,51.09999999999999,51.265144660543235
0.35,4,1.5,1064650,48.67,89.21233933703884,89.20141601388997,89.22326266018771,53.16914491529596,48.66999999999999,48.96191425001925
0.4,4,1.5,1064650,47.589999999999996,88.2895042955844,88.27823791690861,88.30077067426019,52.06008573239986,47.59,47.41555855802638
0.45,4,1.5,1064650,46.42,87.44758110474608,87.43612061178588,87.45904159770626,49.2871471506808,46.42000000000001,46.046427508625214
0.0,4,2.0,1212490,77.86999999999999,97.50267904042055,97.49811394407827,97.50724413676282,77.8809897592594,77.86999999999999,77.86164429502831
0.05,4,2.0,1212490,72.95,96.62509178807206,96.61935450543243,96.6308290707117,74.04721245797093,72.95,73.03641485662143
0.1,4,2.0,1212490,65.75,95.15343662703897,95.14672633862234,95.16014691545558,69.97069349154931,65.75,66.10937891199139
0.15,4,2.0,1212490,59.419999999999995,93.44187780041007,93.43387865991895,93.44987694090119,63.713409637689324,59.42000000000001,59.67277517350021
0.2,4,2.0,1212490,56.120000000000005,92.19358319276984,92.18424519074237,92.2029211947973,61.34351410459408,56.11999999999999,56.41569846534244
0.25,4,2.0,1212490,53.080000000000005,90.76895983755072,90.75860124203204,90.7793184330694,57.89870967835816,53.07999999999999,53.407705517124256
0.3,4,2.0,1212490,49.230000000000004,90.06779701055243,90.05710477068527,90.0784892504196,56.39902868938851,49.22999999999999,49.3550103528964
0.35,4,2.0,1212490,48.57,88.8498222712072,88.8385270097782,88.8611175326362,53.30307500660977,48.56999999999999,48.870807511544605
0.4,4,2.0,1212490,49.25,88.86532234645468,88.8545962334046,88.87604845950476,52.79376435647174,49.25,49.48887292254997
0.45,4,2.0,1212490,47.449999999999996,87.7464181338657,87.73499064432994,87.75784562340147,49.24929019953817,47.45,47.07768394827353
0.0,4,2.5,1360330,78.27,97.51906282783212,97.51429745447608,97.52382820118815,78.22103714344965,78.27000000000001,78.2336281868858
0.05,4,2.5,1360330,73.72,96.73170502853937,96.72593724223965,96.73747281483907,74.76074579869939,73.72,73.79158847082708
0.1,4,2.5,1360330,66.81,95.25938545526806,95.25267363133338,95.26609727920273,69.81179613862867,66.81,67.02324081807214
0.15,4,2.5,1360330,55.53,92.22287569886988,92.21416237246467,92.23158902527511,61.91272559451391,55.530000000000015,55.555434387235316
0.2,4,2.5,1360330,54.74,92.02845379466346,92.01918054346608,92.03772704586083,61.00342188807827,54.74,54.91833947792135
0.25,4,2.5,1360330,51.15,90.06543685678214,90.05516036238146,90.07571335118283,57.635845902793356,51.150000000000006,51.49272732655894
0.3,4,2.5,1360330,51.370000000000005,89.76997964291533,89.75967441291775,89.78028487291292,55.3555927252537,51.370000000000005,51.44660855138723
0.35,4,2.5,1360330,48.71,88.81640607599059,88.80563101789811,88.82718113408305,53.453887882298964,48.71,48.82564504593727
0.4,4,2.5,1360330,48.26,88.45907441204967,88.44774323651112,88.47040558758823,51.75912516755439,48.260000000000005,48.26205708987629
0.45,4,2.5,1360330,46.68,87.16015307733589,87.14838021668733,87.17192593798445,48.24183985732496,46.68,46.163113308992834
0.0,4,3.0,1508170,77.33,97.29672637789115,97.29176499650043,97.30168775928185,77.22194203498566,77.33000000000001,77.25084890286048
0.05,4,3.0,1508170,74.0,96.80278697293006,96.79732034356363,96.80825360229652,75.10925352370943,74.0,74.06724951066599
0.1,4,3.0,1508170,64.78,94.97750434925717,94.9704224961741,94.98458620234025,68.67367760860311,64.77999999999999,64.90906274452158
0.15,4,3.0,1508170,58.64,93.07238772594467,93.0637508070125,93.08102464487685,65.22384907941277,58.64,58.922951840443915
0.2,4,3.0,1508170,53.669999999999995,91.49659007840842,91.48698629659545,91.5061938602214,60.20317581072029,53.669999999999995,53.947984412174435
0.25,4,3.0,1508170,51.81,90.71802672611466,90.70804371170738,90.72800974052193,57.936555416464074,51.81,52.27238386441968
0.3,4,3.0,1508170,50.94,89.90987291708453,89.89958673304547,89.9201591011236,56.35215887474458,50.94,51.22353051839467
0.35,4,3.0,1508170,48.620000000000005,88.87517564274968,88.86402260557766,88.88632867992172,52.19871304502046,48.620000000000005,48.274797242781986
0.4,4,3.0,1508170,47.04,87.63301848428438,87.62123849695071,87.64479847161805,49.53457872676144,47.04,46.80120113562191
0.45,4,3.0,1508170,44.5,87.06603382179159,87.05414014993642,87.07792749364677,48.515944422929245,44.5,43.72781949294196
0.0,4,3.5,1656010,74.0,96.78164828168386,96.77628341699184,96.78701314637586,73.81146485821722,74.0,73.82928022098889
0.05,4,3.5,1656010,74.72999999999999,96.90126618693104,96.8958585614922,96.90667381236989,75.4459488016561,74.72999999999999,74.7114300875508
0.1,4,3.5,1656010,63.870000000000005,94.75656644848286,94.7491061551905,94.76402674177523,68.65032990561481,63.86999999999999,64.07832331649239
0.15,4,3.5,1656010,59.19,93.41549337767573,93.4075339346322,93.42345282071925,65.01600629771633,59.19000000000001,59.424783310195075
0.2,4,3.5,1656010,50.55,90.37854041481033,90.36830545277697,90.38877537684368,57.584446416168575,50.55,50.82761547840676
0.25,4,3.5,1656010,50.1,90.11531483000711,90.10500420251527,90.12562545749894,56.83990751077198,50.1,50.26389075907883
0.3,4,3.5,1656010,49.63,89.37679793300059,89.36595864645552,89.38763721954565,54.8911512285143,49.63,49.85414140778007
0.35,4,3.5,1656010,48.199999999999996,88.51843701130728,88.5069444756016,88.52992954701297,51.375314329319075,48.2,48.077935250750606
0.4,4,3.5,1656010,47.36,88.15636261367402,88.14464670168016,88.16807852566788,50.920029278767096,47.36,47.04995273485976
0.45,4,3.5,1656010,45.16,86.8493410406999,86.8376910430255,86.86099103837431,46.9367292126329,45.16,44.7713795193994
0.0,4,4.0,1803850,77.61,97.4014678855469,97.3967479376373,97.4061878334565,77.57929131286055,77.60999999999999,77.57584629458462
0.05,4,4.0,1803850,68.64,95.47634549455908,95.46974192747024,95.48294906164794,69.91335896816378,68.64,68.69049291322553
0.1,4,4.0,1803850,59.589999999999996,93.56871999157218,93.56051157341717,93.57692840972719,63.55615848546836,59.589999999999996,59.80712862307691
0.15,4,4.0,1803850,55.86,92.4810152128082,92.47228095457052,92.48974947104588,63.060651422169144,55.86,56.19018000324122
0.2,4,4.0,1803850,51.65,91.0780927643412,91.06854496307726,91.08764056560514,59.544466407454536,51.65,51.609079297513794
0.25,4,4.0,1803850,47.65,89.04731127028347,89.03619357924384,89.0584289613231,53.64304354257528,47.65,47.50476164987688
0.3,4,4.0,1803850,48.67,89.11448484914743,89.10373218021836,89.12523751807652,55.14719863389098,48.67,49.18632190925868
0.35,4,4.0,1803850,47.85,88.50191274876897,88.49071619107221,88.51310930646574,51.04395421624388,47.849999999999994,48.04324727865637
0.4,4,4.0,1803850,46.989999999999995,87.91211339251772,87.90035456109098,87.92387222394447,48.924001682520064,46.989999999999995,46.9376468156161
0.45,4,4.0,1803850,46.03,87.5426503329336,87.53046686761022,87.554833798257,49.68892295174797,46.03,45.96565286382954
0.0,4,4.5,1951690,78.25,97.55982430840785,97.55508193644812,97.5645666803676,78.19578833978646,78.25,78.1960528875741
0.05,4,4.5,1951690,70.22,95.91227350008944,95.90616227961995,95.91838472055893,72.06825900442657,70.22,70.39768471768576
0.1,4,4.5,1951690,64.3,94.64447975724829,94.6369687860363,94.65199072846028,67.89882984368563,64.3,64.59754707688134
0.15,4,4.5,1951690,55.7,92.36038599003531,92.35146478047128,92.36930719959935,62.51756088271511,55.699999999999996,55.741713061426005
0.2,4,4.5,1951690,50.839999999999996,90.66300029824778,90.6529826049013,90.67301799159428,57.1870934554044,50.84000000000001,51.144814056875646
0.25,4,4.5,1951690,48.32,89.44342960964595,89.43272466844375,89.45413455084812,54.62854215668489,48.32000000000001,48.329577493627
0.3,4,4.5,1951690,49.39,89.63191429896342,89.62112903033234,89.64269956759449,54.927209288997126,49.39,49.76878206597061
0.35,4,4.5,1951690,47.25,88.12812397317285,88.11659540660845,88.13965253973723,50.090332096028575,47.25,47.08605745401066
0.4,4,4.5,1951690,44.62,86.86642909063406,86.85448372258323,86.87837445868489,47.44896597416797,44.62,44.592259481995114
0.45,4,4.5,1951690,45.98,86.9815493795326,86.96980489713833,86.99329386192687,46.786195176375,45.98,45.100761064494115
0.0,4,5.0,2099530,75.27000000000001,96.89983061028332,96.89450929754416,96.90515192302246,75.2948223501102,75.27000000000001,75.19408687397949
